ageGroup,region,relation,gender,planClassKey,industryKey,operatorTypeKey,memberCount
54-58,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,21
34-38,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,443
34-38,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,246
39-43,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,388
49-53,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,333
24-28,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,427
34-38,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,77
34-38,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,336
39-43,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,381
24-28,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,323
59-63,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,92
19-23,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,401
34-38,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,68
29-33,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,233
59-63,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,190
59-63,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,171
24-28,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,20
49-53,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,85
49-53,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,430
0-18,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,433
29-33,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,F,null,null,null,484
44-48,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,157
54-58,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,353
39-43,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,439
44-48,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,217
49-53,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,238
0-18,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,351
29-33,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,333
34-38,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,236
0-18,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,23
24-28,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,357
19-23,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,294
29-33,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,152
49-53,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,434
24-28,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,138
0-18,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,301
29-33,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,379
44-48,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,333
44-48,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,171
44-48,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,258
24-28,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,270
54-58,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,313
29-33,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,294
0-18,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,116
24-28,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,251
34-38,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,35
19-23,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,153
24-28,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,235
34-38,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,F,null,null,null,363
29-33,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,490
34-38,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,37
34-38,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,176
34-38,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,F,null,null,null,7
59-63,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,452
34-38,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,328
19-23,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,234
0-18,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,461
24-28,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,113
29-33,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,298
49-53,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,118
0-18,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,F,null,null,null,495
39-43,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,327
39-43,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,56
59-63,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,250
19-23,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,249
59-63,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,142
29-33,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,351
29-33,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,302
59-63,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,205
19-23,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,297
29-33,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,443
59-63,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,333
44-48,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,59
54-58,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,495
49-53,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,213
39-43,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,34
44-48,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,352
19-23,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,218
34-38,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,189
0-18,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,263
39-43,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,448
34-38,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,188
19-23,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,67
49-53,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,333
29-33,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,186
49-53,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,47
24-28,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,453
49-53,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,99
24-28,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,380
29-33,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,290
44-48,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,462
44-48,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,131
19-23,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,358
34-38,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,247
24-28,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,301
0-18,REGION_WALES,RELATION_DEPENDANT,M,null,null,null,117
59-63,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,208
34-38,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,162
49-53,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,57
39-43,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,333
34-38,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,40
44-48,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,96
59-63,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,141
24-28,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,177
29-33,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,F,null,null,null,299
59-63,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,86
24-28,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,242
29-33,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,359
44-48,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,110
34-38,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,480
34-38,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,354
34-38,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,472
19-23,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,154
59-63,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,44
34-38,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,391
59-63,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,148
59-63,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,297
59-63,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,402
19-23,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,431
39-43,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,119
39-43,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,369
34-38,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,394
54-58,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,274
24-28,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,9
29-33,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,475
39-43,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,233
29-33,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,448
34-38,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,358
39-43,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,82
19-23,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,410
29-33,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,46
39-43,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,61
0-18,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,500
44-48,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,301
34-38,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,316
29-33,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,75
29-33,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,420
19-23,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,480
29-33,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,353
44-48,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,173
34-38,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,383
0-18,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,41
0-18,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,258
34-38,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,171
49-53,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,157
24-28,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,142
49-53,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,147
34-38,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,105
34-38,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,312
54-58,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,243
24-28,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,320
59-63,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,24
24-28,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,420
34-38,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,44
54-58,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,452
34-38,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,F,null,null,null,486
24-28,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,462
19-23,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,129
19-23,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,478
24-28,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,310
39-43,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,396
29-33,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,175
29-33,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,119
34-38,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,F,null,null,null,334
49-53,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,61
19-23,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,366
24-28,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,468
34-38,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,145
44-48,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,31
39-43,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,197
34-38,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,147
29-33,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,337
49-53,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,304
44-48,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,431
34-38,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,357
34-38,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,78
59-63,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,225
19-23,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,48
49-53,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,176
49-53,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,198
24-28,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,286
29-33,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,206
44-48,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,196
49-53,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,64
19-23,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,240
29-33,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,142
49-53,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,375
59-63,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,423
34-38,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,133
49-53,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,412
0-18,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,268
39-43,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,209
49-53,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,345
59-63,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,262
24-28,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,359
59-63,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,287
29-33,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,150
24-28,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,409
54-58,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,249
39-43,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,81
54-58,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,142
29-33,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,256
54-58,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,191
59-63,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,456
54-58,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,301
34-38,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,332
29-33,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,105
29-33,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,310
24-28,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,202
44-48,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,326
49-53,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,145
59-63,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,28
39-43,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,61
39-43,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,199
0-18,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,28
24-28,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,310
29-33,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,173
24-28,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,454
29-33,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,349
54-58,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,392
44-48,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,14
24-28,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,6
49-53,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,94
24-28,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,22
24-28,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,349
34-38,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,267
39-43,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,71
49-53,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,158
24-28,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,207
0-18,REGION_WALES,RELATION_DEPENDANT,M,null,null,null,23
34-38,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,499
29-33,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,463
19-23,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,226
0-18,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,70
24-28,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,97
54-58,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,425
29-33,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,114
39-43,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,471
44-48,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,103
39-43,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,99
24-28,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,439
39-43,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,459
29-33,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,128
44-48,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,280
59-63,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,447
24-28,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,123
19-23,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,39
54-58,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,114
39-43,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,305
59-63,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,285
59-63,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,244
49-53,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,347
59-63,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,213
59-63,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,463
0-18,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,153
44-48,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,122
0-18,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,192
24-28,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,373
29-33,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,298
44-48,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,12
0-18,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,369
39-43,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,343
44-48,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,478
44-48,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,121
44-48,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,202
59-63,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,401
39-43,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,55
49-53,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,404
39-43,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,101
54-58,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,296
29-33,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,259
39-43,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,199
24-28,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,60
19-23,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,92
49-53,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,359
0-18,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,367
39-43,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,133
44-48,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,256
24-28,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,314
24-28,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,372
39-43,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,451
39-43,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,384
0-18,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,210
49-53,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,263
54-58,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,335
0-18,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,302
19-23,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,254
34-38,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,6
29-33,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,302
19-23,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,323
44-48,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,35
39-43,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,426
29-33,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,220
39-43,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,35
49-53,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,367
44-48,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,423
49-53,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,308
24-28,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,98
49-53,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,461
44-48,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,357
49-53,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,104
29-33,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,371
39-43,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,494
19-23,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,376
19-23,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,109
24-28,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,469
44-48,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,431
39-43,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,124
49-53,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,2
19-23,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,145
59-63,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,411
54-58,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,405
39-43,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,229
44-48,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,239
24-28,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,156
24-28,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,75
49-53,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,113
24-28,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,101
19-23,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,220
29-33,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,336
29-33,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,232
34-38,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,372
59-63,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,492
24-28,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,228
29-33,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,378
24-28,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,252
39-43,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,154
24-28,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,500
19-23,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,64
29-33,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,389
49-53,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,438
49-53,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,219
44-48,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,282
59-63,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,102
59-63,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,42
