ageGroup,region,relation,gender,planClassKey,industryKey,operatorTypeKey,memberCount
56-60,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,369
46-55,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,394
71-75,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,274
26-35,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,9
36-45,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,475
56-60,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,233
36-45,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,448
46-55,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,358
56-60,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,82
19-25,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,410
36-45,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,46
56-60,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,61
0-18,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,500
61-65,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,301
46-55,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,316
36-45,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,75
36-45,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,420
19-25,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,480
36-45,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,353
61-65,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,173
46-55,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,383
0-18,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,41
0-18,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,258
46-55,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,171
66-70,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,157
26-35,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,142
66-70,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,147
46-55,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,105
46-55,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,312
71-75,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,243
26-35,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,320
76+,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,24
26-35,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,420
46-55,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,44
71-75,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,452
46-55,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,F,null,null,null,486
26-35,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,462
19-25,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,129
19-25,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,478
26-35,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,310
56-60,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,396
36-45,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,175
36-45,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,119
46-55,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,F,null,null,null,334
66-70,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,61
19-25,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,366
26-35,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,468
46-55,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,145
61-65,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,31
56-60,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,197
46-55,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,147
36-45,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,337
66-70,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,304
61-65,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,431
46-55,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,357
46-55,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,78
76+,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,225
19-25,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,48
66-70,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,176
66-70,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,198
26-35,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,286
36-45,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,206
61-65,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,196
66-70,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,64
19-25,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,240
36-45,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,142
66-70,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,375
76+,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,423
46-55,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,133
66-70,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,412
0-18,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,268
56-60,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,209
66-70,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,345
76+,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,262
26-35,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,359
76+,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,287
36-45,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,150
26-35,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,409
71-75,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,249
56-60,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,81
71-75,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,142
36-45,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,256
71-75,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,191
76+,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,456
71-75,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,301
46-55,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,332
36-45,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,105
36-45,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,310
26-35,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,202
61-65,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,326
66-70,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,145
76+,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,28
56-60,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,61
56-60,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,199
0-18,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,28
26-35,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,310
36-45,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,173
26-35,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,454
36-45,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,349
71-75,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,392
61-65,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,14
26-35,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,6
66-70,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,94
26-35,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,22
26-35,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,349
46-55,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,267
56-60,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,71
66-70,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,158
26-35,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,207
0-18,REGION_WALES,RELATION_DEPENDANT,M,null,null,null,23
46-55,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,499
36-45,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,463
19-25,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,226
0-18,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,70
26-35,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,97
71-75,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,425
36-45,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,114
56-60,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,471
61-65,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,103
56-60,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,99
26-35,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,439
56-60,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,459
36-45,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,128
61-65,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,280
76+,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,447
26-35,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,123
19-25,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,39
71-75,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,114
56-60,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,305
76+,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,285
76+,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,244
66-70,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,347
76+,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,213
76+,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,463
0-18,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,153
61-65,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,122
0-18,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,192
26-35,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,373
36-45,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,298
61-65,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,12
0-18,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,369
56-60,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,343
61-65,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,478
61-65,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,121
61-65,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,202
76+,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,401
56-60,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,55
66-70,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,404
56-60,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,101
71-75,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,296
36-45,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,259
56-60,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,199
26-35,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,60
19-25,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,92
66-70,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,359
0-18,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,367
56-60,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,133
61-65,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,256
26-35,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,314
26-35,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,372
56-60,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,451
56-60,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,384
0-18,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,210
66-70,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,263
71-75,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,335
0-18,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,302
19-25,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,254
46-55,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,6
36-45,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,302
19-25,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,323
61-65,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,35
56-60,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,426
36-45,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,220
56-60,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,35
66-70,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,367
61-65,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,423
66-70,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,308
26-35,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,98
66-70,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,461
61-65,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,357
66-70,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,104
36-45,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,371
56-60,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,494
19-25,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,376
19-25,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,109
26-35,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,469
61-65,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,431
56-60,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,124
66-70,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,2
19-25,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,145
76+,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,411
71-75,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,405
56-60,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,229
61-65,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,239
26-35,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,156
26-35,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,75
66-70,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,113
26-35,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,101
19-25,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,220
36-45,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,336
36-45,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,232
46-55,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,372
76+,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,492
26-35,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,228
36-45,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,378
26-35,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,252
56-60,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,154
26-35,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,500
19-25,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,64
36-45,REGION_SCOTLAND,RELATION_DEPENDANT,F,null,null,null,389
66-70,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,438
66-70,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,219
61-65,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,282
76+,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,102
76+,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,42
66-70,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,140
66-70,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,285
56-60,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,242
46-55,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,441
46-55,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,57
0-18,REGION_NORTHERN_IRELAND,RELATION_DEPENDANT,M,null,null,null,461
36-45,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,253
36-45,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,324
26-35,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,360
36-45,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,342
26-35,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,394
56-60,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,214
61-65,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,421
19-25,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,78
26-35,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,304
26-35,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,461
46-55,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,432
46-55,REGION_WALES,RELATION_EMPLOYEE,F,null,null,null,199
56-60,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,346
36-45,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,14
36-45,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,140
19-25,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,496
19-25,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,12
56-60,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,97
56-60,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,225
61-65,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,367
46-55,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,93
66-70,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,192
61-65,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,121
36-45,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,441
66-70,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,310
46-55,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,6
56-60,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,388
61-65,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,161
76+,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,3
0-18,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,214
46-55,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,173
56-60,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,281
46-55,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,481
46-55,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,391
61-65,REGION_GREATER_LONDON,RELATION_EMPLOYEE,M,null,null,null,22
61-65,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,48
46-55,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,143
56-60,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,320
56-60,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,303
61-65,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,487
36-45,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,197
66-70,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,186
26-35,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,337
46-55,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,294
26-35,REGION_EAST_MIDLANDS,RELATION_EMPLOYEE,F,null,null,null,84
26-35,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,9
66-70,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,106
0-18,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,176
66-70,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,159
36-45,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,388
36-45,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,28
46-55,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,456
76+,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,369
71-75,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,M,null,null,null,127
19-25,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,337
26-35,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,93
26-35,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,213
36-45,REGION_SOUTH_WEST,RELATION_EMPLOYEE,M,null,null,null,476
71-75,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,329
0-18,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,147
19-25,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,126
19-25,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,359
36-45,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,497
36-45,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,305
61-65,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,108
46-55,REGION_SOUTH_WEST,RELATION_EMPLOYEE,F,null,null,null,58
36-45,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,225
76+,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,125
61-65,REGION_SCOTLAND,RELATION_EMPLOYEE,F,null,null,null,217
66-70,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,243
46-55,REGION_WALES,RELATION_DEPENDANT,F,null,null,null,399
46-55,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,229
56-60,REGION_GREATER_LONDON,RELATION_DEPENDANT,M,null,null,null,143
19-25,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,232
56-60,REGION_NORTH_WEST,RELATION_EMPLOYEE,M,null,null,null,316
0-18,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,471
0-18,REGION_NORTH_EAST,RELATION_DEPENDANT,M,null,null,null,499
0-18,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,299
0-18,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,112
36-45,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,136
56-60,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,322
36-45,REGION_SCOTLAND,RELATION_EMPLOYEE,M,null,null,null,146
56-60,REGION_EAST_MIDLANDS,RELATION_DEPENDANT,M,null,null,null,445
26-35,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,395
46-55,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,307
46-55,REGION_SOUTH_WEST,RELATION_DEPENDANT,M,null,null,null,442
66-70,REGION_SOUTH_EAST,RELATION_DEPENDANT,M,null,null,null,415
56-60,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,466
19-25,REGION_NORTH_WEST,RELATION_DEPENDANT,M,null,null,null,66
19-25,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,358
56-60,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,249
71-75,REGION_NORTH_EAST,RELATION_DEPENDANT,F,null,null,null,360
26-35,REGION_NORTHERN_IRELAND,RELATION_EMPLOYEE,M,null,null,null,480
76+,REGION_NORTH_EAST,RELATION_EMPLOYEE,F,null,null,null,144
76+,REGION_WEST_MIDLANDS,RELATION_EMPLOYEE,M,null,null,null,419
61-65,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,98
19-25,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,357
76+,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,113
76+,REGION_SOUTH_EAST,RELATION_EMPLOYEE,F,null,null,null,455
56-60,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,62
56-60,REGION_GREATER_LONDON,RELATION_DEPENDANT,F,null,null,null,350
36-45,REGION_NORTH_WEST,RELATION_DEPENDANT,F,null,null,null,497
0-18,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,216
26-35,REGION_SOUTH_WEST,RELATION_DEPENDANT,F,null,null,null,72
0-18,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,F,null,null,null,475
56-60,REGION_NORTH_EAST,RELATION_EMPLOYEE,M,null,null,null,407
19-25,REGION_CENTRAL_LONDON,RELATION_DEPENDANT,M,null,null,null,272
0-18,REGION_SOUTH_EAST,RELATION_DEPENDANT,F,null,null,null,212
46-55,REGION_SOUTH_EAST,RELATION_EMPLOYEE,M,null,null,null,345
71-75,REGION_WALES,RELATION_EMPLOYEE,M,null,null,null,34
26-35,REGION_WEST_MIDLANDS,RELATION_DEPENDANT,F,null,null,null,373
26-35,REGION_SCOTLAND,RELATION_DEPENDANT,M,null,null,null,19
36-45,REGION_NORTH_WEST,RELATION_EMPLOYEE,F,null,null,null,467
36-45,REGION_CENTRAL_LONDON,RELATION_EMPLOYEE,F,null,null,null,463
26-35,REGION_GREATER_LONDON,RELATION_EMPLOYEE,F,null,null,null,441
